tmdb_id,show_title,character_name,billing_order,tmdb_person_id,name,also_known_as,gender,birthday,deathday,age,place_of_birth,nationality,known_for_dept,biography,marriage_status,spouse_names,partner_names,profile_url,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,tiktok_id,tiktok_url,imdb_id,wikidata_id,popularity
292516,Reminder,Umay,3,2342438,Başak Gümülcinelioğlu,Başak Gümülcinelioğlu Çıtanak,Female,1991-10-19,,34,"İstanbul, Fatih",Fatih,Acting,"Başak Gümülcinelioğlu, after graduating from Bahçelievler Anatolian High School with the German Sprach Diplom diploma, she studied at Goodland High School in Kansas, USA with a 1-year AFS (American Field Service) program and graduated from this school with her second high school diploma. During his high school life, he studied at TASIS (The American School in Switzerland) in London, England, Collège du Léman in Geneva, Switzerland, and CERAN in Brussels, Belgium. Gümülcinelioğl starting to Musical Theater training in the United States, state theater that staged with the cooperation of 'Annie' has played in the musical, after training he returned to Turkey, Bahçeşehir University of Architecture and Design Faculty, graduated from Department of Architecture, Istanbul Technical University Arch",Married,Çağrı Çıtanak,,https://image.tmdb.org/t/p/w500/rWU4boVXkQTzTTYhUybAp6qCOj8.jpg,basakgumulcinelioglu,https://www.instagram.com/basakgumulcinelioglu/,,,basakgumulcineli,https://www.facebook.com/basakgumulcineli,,,nm9711325,Q107594967,1.04
292516,Reminder,Boran,4,3020190,Feyyaz Şerifoğlu,,Male,1991-08-07,,34,"Rize, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/hYAFXucoIGXl0B0srkGqHskxCQw.jpg,feyyazserifoglu,https://www.instagram.com/feyyazserifoglu/,,,feyyazserifogluofficial,https://www.facebook.com/feyyazserifogluofficial,,,nm12197425,Q116586948,0.22
292516,Reminder,Ayça,5,5111246,Melis Minkari,,Female,1998-08-20,,27,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/qviXFJAkxPMOOYEBnZZrnmgXYQe.jpg,melisminkari,https://www.instagram.com/melisminkari/,,,,,,,,,0.5
292516,Reminder,,6,1398581,Sezin Akbaşoğulları,,Female,1981-04-22,,44,Istanbul,Istanbul,Acting,"Sezin Akbasogullari is a Turkish theater and film actress. She got his first stage experience in the play titled ""Yine Basladilar Sarkilarina"", which they performed with the high school theater team. She graduated from Bilkent University, Department of Theatre. She appeared on television for the first time with the character Ceren Aslanbas in the TV series Beyaz Gelincik.

She shared the best actress award with Nergis Öztürk at the 17th Golden Boll Film Festival for her role in the movie Kavsak, directed by Selim Demirdelen.

IMDB mini bio by; yusufpiskin",Unknown,,,https://image.tmdb.org/t/p/w500/eGSZ389Q8geMgggG7e585wx1mmK.jpg,sznakb,https://www.instagram.com/sznakb/,,,,,,,nm1846399,Q6073961,0.58
292516,Reminder,Settar,7,1253159,Fatih Al,,Male,1976-09-12,,49,"Ankara, Turkey",Turkey,Acting,"Fatih Al (born 12 September 1976) was born in Ankara. He graduated from Ankara University's School of Language and History - Geography with a degree in theatre studies. Later, Al worked in city theater's and then acted in movies and television series. He made his television debut in 2003 with a role in the series Sihirli Annem.  He subsequently appeared in the series Rüzgarli Bahçe in 2005. In 2007, he was casr in the movie Hazan Mevsimi - Bir Panayir Hikâyesi as Cemal. In 2010, Al returned to stage with a role in the play Korkuyu Beklerken. In the following year he starred in the movie Bizim Büyük Caresizligimiz and went on stage again with the play Giderayak.  In the same year, he began portraying Matrakci Nasuh in the historical drama series Muhtesem Yüzyil, after which he rose to promi",Unknown,,,https://image.tmdb.org/t/p/w500/sOwd6BYLRRGO7XBNYQUSkmESPMi.jpg,deligemisi,https://www.instagram.com/deligemisi/,,,,,,,nm2067919,Q15106522,0.45
292516,Reminder,Özgen,8,3748464,Naz Göktan,,Female,1990-03-23,,36,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/6QFCdfuDFOYeaiwYbcO0FonMokS.jpg,nazgoktan,https://www.instagram.com/nazgoktan/,,,,,,,nm11252247,Q117210005,0.0
292516,Reminder,Ege,9,4057677,Abdullah Burak Kaya,,Male,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/hTLgTMpQCnHMGnvciOUIKbeojkf.jpg,,,,,,,,,,,0.08
292516,Reminder,Hakan,10,582602,Alper Saldıran,,Male,1984-09-16,,41,"Istanbul, Turkey",Turkey,Acting,"Alper Saldıran (born 16 September 1984) is a Turkish actor.  He played the role of Feyyaz in the TV series ""Yerden Yüksek"", Fatih Karakuş in the movie ""Anadolu Kartalları"", which was his first screen experience, and Recai in the movie ""Sağ Salim"". In the same period, he played in the theater play ""Chekhov Machine"". He portrayed the character of Ömer in the TV series ""Love Me Like This"", which lasted 89 episodes. Finally, he played the character of Mustafa in Kanal D's popular TV series, My Heart Stayed in the Aegean.",Divorced,Pınar Tuncegil,,https://image.tmdb.org/t/p/w500/w6OoMfY4Bz4SSlbQICFmW0RMQE9.jpg,alpersaldiran,https://www.instagram.com/alpersaldiran/,alpersaldiran,https://twitter.com/alpersaldiran,AlperSaldiranOfficial,https://www.facebook.com/AlperSaldiranOfficial,,,nm3482511,Q6050795,0.48
292516,Reminder,Sezin,11,3501235,Nihan Tufekcioglu,,Female,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/8rD2NWkmVHoU1zyjpiml54Cs5Q0.jpg,,,,,,,,,,,0.09
212799,Trap,Umut / Çınar Yılmaz,0,1988958,Akin Akinözü,აქინ აქინოზუ | Акын Акынёзю | Akın Süreyya Akınözü | آکین آکین اوزو | آکین آکین‌ اوزو,Male,1990-09-22,,35,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/sCLpX3ozets9eMqOSMQylQGexRE.jpg,akinakinozu,https://www.instagram.com/akinakinozu/,akinakinozu,https://twitter.com/akinakinozu,,,,,nm8419929,Q65307943,2.08
212799,Trap,Ceren Gümüşay,1,1584271,Bensu Soral,بنسو سورال,Female,1991-03-23,,35,"Bursa, Turkey",Turkey,Acting,"Bensu Soral (born 23 March 1991) is a Cypriot-Turkish actress. She studied at İnegöl Anatolian High School in Bursa. She is still studying graphic at Marmara University Faculty of Fine Arts.  She played in youth series ""Boynu Bükükler"" alongside Çağlar Ertuğrul, Öznur Serçeler. In 2015, she acted alongside Şükrü Özyıldız, Dilan Çiçek Deniz, Büşra Develi, Alperen Duymaz, Beste Kökdemir, Burak Deniz and Melisa Şenolsun in the TV series Tatlı Küçük Yalancılar adaptation of 'Pretty Little Liars'. Later in 2016, she played the role of Melek in crime series İçerde opposite to Çağatay Ulusoy.

In 2018 she made her film debut in franchise comedy Organize İşler 2: Sazan Sarmalı alongside Kıvanç Tatlıtuğ, Ezgi Mola and Yılmaz Erdoğan. She is set to play a leading role in the Iranian-Turkish film Mes",Married,Hakan Baş,,https://image.tmdb.org/t/p/w500/ti3PfqOgXmbJIQtwQl1yH5i1WnU.jpg,bensusoral,https://www.instagram.com/bensusoral/,,,,,,,nm7487575,Q21524279,0.67
212799,Trap,Demir Gümüşay,2,89761,Talat Bulut,Талат Булут,Male,1956-03-23,,70,"Kars, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/kYR3hsDLQ7svrRH3dMcU8AxzlPm.jpg,talatbulutt,https://www.instagram.com/talatbulutt/,,,,,,,nm0120270,Q3656276,0.57
212799,Trap,Güven Gümüşay,3,145735,Rıza Kocaoğlu,رضا کوجااوغلو,Male,1979-03-19,,47,"Izmir, Turkey",Turkey,Acting,"Riza Kocaoglu (born March 19, 1979) is a Turkish actor. Born and raised in Izmir. His family is Turkish origin who immigrated from Thessaloniki and part of his family is from Erivan, Kars. Her sister is actress, Gözde Kocaoglu. He is a graduate of the theater department at Dokuz Eylül University and has worked in cinema since 2001.

Big and small screen actor known for his roles in the films Hunting Season and Losers' Club. Some of his popular recurring television roles include Karadayi (2012), Kuzey Güney (2011), Filinta (2014), Ezel (2009), Insider (2016) and The Pit (2017).",Unknown,,,https://image.tmdb.org/t/p/w500/b0Bp9W1VIaVzCzzUCMwBc7fe005.jpg,riza_kocaoglu,https://www.instagram.com/riza_kocaoglu/,RizaKocaoglu,https://twitter.com/RizaKocaoglu,rizakocaogluofficial,https://www.facebook.com/rizakocaogluofficial,,,nm1727502,Q6082472,1.22
212799,Trap,Mete Gümüşay,4,1728815,Yağız Can Konyalı,Yağızcan Konyalı,Male,1991-09-20,,34,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/dqVma99KglwwinZrjvm1wkwlc16.jpg,yagizcankonyali,https://www.instagram.com/yagizcankonyali/,,,,,,,nm6176282,Q56173811,0.39
212799,Trap,Rahşan,5,1433361,Gamze Süner Atay,,Female,1969-01-01,,57,"İzmir, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/9LmCgCHiqCYv84BL3zihMYTmwzp.jpg,gamzesuneratay,https://www.instagram.com/gamzesuneratay/,,,,,,,nm4356786,,0.45
212799,Trap,Ayşe,6,3748464,Naz Göktan,,Female,1990-03-23,,36,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/6QFCdfuDFOYeaiwYbcO0FonMokS.jpg,nazgoktan,https://www.instagram.com/nazgoktan/,,,,,,,nm11252247,Q117210005,0.0
212799,Trap,Mahir,7,145280,Emir Benderlioğlu,Atıf Emir Benderlioğlu | Emir Benderlioglu,Male,1979-10-28,,46,"Ankara, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/tOhlpQI14fQm2LplwhMYev2PWuc.jpg,emirbenderlioglu,https://www.instagram.com/emirbenderlioglu/,,,,,,,nm2432111,Q6090971,0.64
212799,Trap,Luna,8,1672909,Ilayda Çevik,İlayda Çevik ,Female,1994-12-22,,31,"Balıkesir, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/yTk45PMESu8APAi5vKFlsd844vW.jpg,ilaydacevik,https://www.instagram.com/ilaydacevik/,ilaydacevik,https://twitter.com/ilaydacevik,,,,,,,0.84
212799,Trap,Umay,9,2221300,Eylül Su Sapan,,Female,1993-09-07,,32,"Istanbul, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/n2B84Kkv4aSji5qzWKLLqb5AwA5.jpg,eylulsusapan,https://www.instagram.com/eylulsusapan/,,,,,,,nm6356310,Q111368652,0.39
212799,Trap,,10,2344663,Onur Durmaz,,Male,1991-06-13,,34,"Kocaeli, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/o1cPmurjnkyC9cU9Wfa1XqVtoUM.jpg,onurdurmazm,https://www.instagram.com/onurdurmazm/,MOnurDurmaz,https://twitter.com/MOnurDurmaz,,,,,,,0.26
212799,Trap,,11,3569027,Lesli Karavil,,Female,1976-01-01,,50,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/deiwftgc5IYnAQed6eqfkDHVwmR.jpg,leslikaravil,https://www.instagram.com/leslikaravil/,,,,,,,,,0.21
212799,Trap,,12,3548051,İbrahim Şahin,,Male,1960-07-15,,65,"Antalya, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/sPo1k0zRDL6nxkJJRWVqR3lXgk9.jpg,,,,,,,,,,,0.33
212799,Trap,Seker,13,3877570,Müge Su Şahin,,Female,2001-06-12,,24,"Ankara, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/9ZLqNgnfmUSTsES62AVjCi2qH66.jpg,mugesusahin,https://www.instagram.com/mugesusahin/,mugesusahin,https://twitter.com/mugesusahin,,,,,nm9737525,,0.27
212799,Trap,Gülce,14,2135959,Yağmur Özbasmacı Mermer,,Female,1992-07-14,,33,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/nT08coy7HxRRySba0iCJb1rzMYW.jpg,yagmurozbasmacimermer,https://www.instagram.com/yagmurozbasmacimermer/,yagmurozbasmaci,https://twitter.com/yagmurozbasmaci,,,,,nm11242288,,0.25
126248,Wounded Heart,Ferit Sancakzade,0,2022326,Gökhan Alkan,گوکان آلکان,Male,1987-12-08,,38,"İstanbul, Türkiye",Türkiye,Acting,"Gökhan Alkan (born 8 December 1987) is a Turkish actor. He is multi-faceted in various fields and is trained in solfège, singing and is professionally engaged in acting, sports, voice acting, poetry and lyricism.

Alkan received his acting and singing education at MSM Actor Studio and Müjdat Gezen Art Center. From 2010 to 2013, he acted in several plays for two seasons at Müjdat Gezen Theatre and after graduation he eventually set up his own theatre with a group of friends.",Unknown,,,https://image.tmdb.org/t/p/w500/Alb5j1X93yM2J9ZTlg0SkENPjOP.jpg,gokhan_alkan,https://www.instagram.com/gokhan_alkan/,gkhnalkanonline,https://twitter.com/gkhnalkanonline,,,,,,,2.1
126248,Wounded Heart,Ayse Yilmaz,1,1419823,Yağmur Tanrısevsin,یاعمور تانریسِوسین,Female,1990-08-24,,35,"Mersin, Turkey",Turkey,Acting,Yagmur Tanrisevsin is a Turkish actress born on 24 August 1990. She graduated from Marmara University Faculty of Fine Arts Ceramic Department and then she got her acting training from Craft Acting Studio.,Unknown,,,https://image.tmdb.org/t/p/w500/tNwEK3fQGRTJZeAC3qT29i2hrjF.jpg,yagmurtanrisevsin,https://www.instagram.com/yagmurtanrisevsin/,tanrisevsin,https://twitter.com/tanrisevsin,,,,,nm5796793,Q17046471,0.76
126248,Wounded Heart,Hande Varoglu,2,1584276,Merve Çağıran,Merve Cagiran | Merve Çagiran | مروه چائیران,Female,1992-07-13,,33,"Balıkesir, Turkey",Turkey,Acting,"Merve Çağıran (born 13 July 1992) is a Turkish actress.

Çağıran finished high school in İzmir. She was then educated at 35,5 Art Cente. In 2010, she made her television debut with a role in Tek Türkiye. After appearing in various TV series, her main breakthrough occurred in 2016 with Aşk Laftan Anlamaz. In 2018, she was honored at the Golden Butterfly Awards with the Shining Star award.",Unknown,,,https://image.tmdb.org/t/p/w500/p9m1qeLtwChkZOmG77FzSVbuHjN.jpg,mervecagiran,https://www.instagram.com/mervecagiran/,merve_cagiran,https://twitter.com/merve_cagiran,,,,,nm7487580,Q25478278,0.75
126248,Wounded Heart,Yaman Sancakzade,3,2812444,Toprak Can Adıgüzel,,Male,1992-01-26,,34,"İzmir, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/6cx0ibzRuxIZU28cfXKNDFPD2aZ.jpg,toprakcan.adiguzel,https://www.instagram.com/toprakcan.adiguzel/,,,,,,,,,0.22
126248,Wounded Heart,Azade Sancakzade,4,236892,Şenay Gürler,Senay Gürler,Female,1966-06-28,,59,"Izmir, Turkey",Turkey,Acting,"Şenay Gürler is a Turkish stage, film and television actress.",In a relationship,,Semih Saygıner,https://image.tmdb.org/t/p/w500/5FqFZfj1O24wUruv48jfAJRP1ND.jpg,senay_gurler,https://www.instagram.com/senay_gurler/,senaygurler,https://twitter.com/senaygurler,,,,,nm1699371,Q8082471,0.68
126248,Wounded Heart,Sinan Sancakzade,5,1254541,İnanç Konukçu,Inanç Konukçu,Male,1985-11-10,,40,"Ankara, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/weQbZzVD1752dqe8Mu69brogZIG.jpg,konukcuinanc,https://www.instagram.com/konukcuinanc/,inanckonukcu,https://twitter.com/inanckonukcu,,,,,nm4245708,Q6063765,0.44
126248,Wounded Heart,Vedia,6,1770867,Yonca Şahinbaş,Yonca Cevher | یونجا شاهین‌باش,Female,1972-07-06,,53,"Istanbul, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/1Rk30tSul9KqMGjfx3lF7K7GBZI.jpg,yoncasahinbas,https://www.instagram.com/yoncasahinbas/,yoncacevher,https://twitter.com/yoncacevher,,,,,nm1689526,Q6513572,0.66
126248,Wounded Heart,Hüseyin Varoglu,7,141973,Rıza Akın,,Male,1957-09-15,2022-11-02,,"Adana, Türkiye",Türkiye,Acting,Rıza Akın (15 September 1957 - 2 November 2022) was a Turkish actor. He was a board member of the Adana Theater Association.,Unknown,,,https://image.tmdb.org/t/p/w500/4aOcfXnUJc9nBoSPA320QsRKY6s.jpg,rizza_akin,https://www.instagram.com/rizza_akin/,,,,,,,nm2564837,Q6083358,0.43
126248,Wounded Heart,Leman Sancakzade,8,1157657,Burçin Abdullah,,Female,1987-07-22,,38,"Bursa, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/svcgfHeSSwtePxoCqMPM6GQa6mD.jpg,burcinabdullah,https://www.instagram.com/burcinabdullah/,,,,,,,nm4076176,Q17045547,0.18
126248,Wounded Heart,Müge Sancakzade,9,2383613,Naz Sayıner,,Female,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/k5zrkt6sFbZbjCUpiZlihqChgxq.jpg,,,,,,,,,,,0.5
280777,The Fall of the King,Kenan Baran,0,59764,Halit Ergenç,خالد ارگنچ,Male,1970-04-30,,55,"Istanbul, Turkey",Turkey,Acting,,Divorced,Bergüzar Korel; Gizem Soysaldı,,https://image.tmdb.org/t/p/w500/7L5ivMz1S7ArHTvUaslVVV3ML42.jpg,halitergencresmi,https://www.instagram.com/halitergencresmi/,HalitErgenc,https://twitter.com/HalitErgenc,,,,,nm1669979,Q1259496,0.97
280777,The Fall of the King,Fadi,1,1064167,Merve Dizdar,메르베 디즈다르,Female,1986-06-25,,39,"Izmir, Turkey",Turkey,Acting,"Merve Dizdar (born 25 June 1986) is a Turkish actress.

She was born in Izmir, Turkey. She is a graduate of Canakkale Onsekiz Mart University School of Fine Arts with a degree in acting. She received her master's degree in acting from Kadir Has University. She started her career on stage by joining Semaver Company and continued it at Craft Theatre. Dizdar made her cinematic debut with Bir Ses Böler Geceyi (2011) alongside Cem Davran and pursued a career in television with recurring roles in the series Kavak Yelleri, Genis Aile, Bir Yastikta, Doksanlar, Cilgin Dershane Üniversite, and was first noted with her role in Bes Kardes. She also worked for TRT Children, presenting the programs Arkadasim Bidi and 23 Nisan Senlige Dogru. Dizdar won the Afife Jale Theatre Best Actress Award for her ro",Divorced,Gürhan Altundaşar,,https://image.tmdb.org/t/p/w500/3scsux2FwgVyiO0GikZy4f43eHd.jpg,mervedizdar,https://www.instagram.com/mervedizdar/,merveedizdar,https://twitter.com/merveedizdar,,,,,nm4918569,Q26234867,0.82
280777,The Fall of the King,Handan Baran,2,145472,Aslihan Gurbuz,Aslıhan Gürbüz,Female,1983-02-16,,43,"Çanakkale, Turkey",Turkey,Acting,"Aslihan Gurbuz was born on February 16,1983. She graduated from Dilek Sabanci Conservatory Department of Theatre. She is an actress, known for firstly (2009) Bir Bulut Olsam (Scriptwriter Meral Okay), (2010) Yahsi Cazibe (She received Best Comedy Actress Awards for her performance in Yahsi Cazibe) (2014) Zeytin Tepesi (2015) and Muhtesem Yuzyil Kosem (Magnificent Century Kosem)",Unknown,,,https://image.tmdb.org/t/p/w500/3gTOAg1HdQsCXbWT45hUZfSNKrD.jpg,gurbuzasli,https://www.instagram.com/gurbuzasli/,,,,,,,nm3517117,Q732853,1.03
280777,The Fall of the King,Semih,4,3475154,Murat Garipağaoğlu,,Male,1969-10-02,,56,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/hw13XPEgugaLkUM4a5daMfVVijM.jpg,muratgaripagaoglu,https://www.instagram.com/muratgaripagaoglu/,,,,,,,,,0.29
280777,The Fall of the King,Memduh Çetin,5,1472655,Cenan Çamyurdu,,Male,1970-01-01,,56,"Gümüşhane, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/7OP5cB2eyV9UN7cINVNzbr20zq0.jpg,cenancamyurdu,https://www.instagram.com/cenancamyurdu/,,,,,,,nm3118065,Q120798744,0.28
280777,The Fall of the King,Kader Çetin,6,2055369,Nalan Kuruçim,,Female,1971-10-31,,54,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/42QbFj2O3jM3DyW5xN7njsZpGUN.jpg,nalankurucim,https://www.instagram.com/nalankurucim/,nalankurucim,https://twitter.com/nalankurucim,,,,,nm1800339,Q109385372,0.31
280777,The Fall of the King,Emine Çetin,7,5242231,Fulden Söğüt Etik,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/tvp0GAcZOME27PGVuYu7JQ43WGY.jpg,,,,,,,,,,,0.04
280777,The Fall of the King,Güllü Çetin,8,3832799,Ezgi Ulusoy,,Female,1988-04-20,,37,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/tnMND3TFdoWGn4SV7GeUXFmfieh.jpg,ezgiiulusoyy,https://www.instagram.com/ezgiiulusoyy/,,,,,,,,,0.2
280777,The Fall of the King,Ismail,10,2388083,Cihan Talay,,Male,1984-12-24,,41,"İstanbul, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/nVBOHi0kbZiWYo0KLReL8YSbjYq.jpg,talaycihan,https://www.instagram.com/talaycihan/,,,,,,,nm9848663,,0.28
280777,The Fall of the King,Neslihan,11,3630194,İdil Yener,,Female,1983-10-13,,42,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/8CKuSkbes3c8JynH5lnk7tVlR5L.jpg,idilyener,https://www.instagram.com/idilyener/,,,,,,,,,0.39
280777,The Fall of the King,Sami,13,2759204,Ali Rıza Kubilay,,Male,1977-03-15,,49,"Ankara, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/5VQAVTYIZEUnkKOky4mH1oDDMMQ.jpg,alirizakubilay,https://www.instagram.com/alirizakubilay/,alirizakubilay,https://twitter.com/alirizakubilay,,,,,,,0.19
280777,The Fall of the King,,14,1570674,Ferhat Yılmaz,,Male,1973-12-18,,52,"Istanbul, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/kfKRsS49R6ViwjIMWZjXmtC6PUB.jpg,ferhatyilmazzofficial,https://www.instagram.com/ferhatyilmazzofficial/,,,,,,,,,0.24
280777,The Fall of the King,Süleyman,15,1673022,Okan Selvi,,Male,1967-02-16,,59,"Gümüşhane, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/rh24MzsiIpIfJaGAgTbpkyBsgkV.jpg,okanselvi7,https://www.instagram.com/okanselvi7/,,,,,,,,,0.24
280777,The Fall of the King,,17,1670086,Kübra Kip,,Female,1987-01-01,,39,"Kayseri, Türkiye",Türkiye,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/u3dJ8cNgOYj2bgFW41ymyvKDCwL.jpg,kbrkip,https://www.instagram.com/kbrkip/,,,,,,,nm8237693,Q31189836,0.22
280777,The Fall of the King,,18,1941765,Ömer Duran,,Male,1972-07-16,,53,"Istanbul, Turkey",Turkey,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/4tNE5Jm8ZfSIMSmNAbe1oD1ZdnV.jpg,duranomer,https://www.instagram.com/duranomer/,,,,,,,,,0.35
310430,Doctor: In Another Life,Prof. Dr. İnan Kural,0,937348,İbrahim Çelikkol,იბრაგიმ ჩელიკოლი | 이브라힘 첼리콜 | İbrahim Çelikkol | ابراهیم چلیکول,Male,1982-02-14,,44,"Izmit, Turkey",Turkey,Acting,"İbrahim Çelikkol (born February 14, 1982) is a Turkish TV series and film actor, former player of The Turkey national under-20 basketball team and fashion model.

Çelikkol worked as a professional model before he started acting. When he met Osman Sınav, a Turkish film producer, he started acting. His first part was Şamil in Pars: Narkoterör. He played Ulubatlı Hasan in Fetih 1453.",Unknown,,,https://image.tmdb.org/t/p/w500/8kvbL2u92TcEMUntyGNzJEXVN7u.jpg,,,,,,,,,nm2965591,Q8080030,2.96
